id,groupName,groupType,username,createdAt,replyTo,text,expectedImportance,expectedCategory,scenarioTag,notes,baseScoreBeforeReactions,baseScore,reactionBoost,finalScore,signalCategory,signalConfidence,reactionCounts,matchedRules
stress_0045,Weekend Festival Run,Festival/social trip chat,Olivia,2026-04-27T06:11:00.000Z,,bring jersey tmrw,important,logistics,stress_slang_typo,Slang or typo stress-test message,77,77,0,77,logistics,96,{},normalization.alias:4; logistics.supplies:25; time.relative:8; logistics.supply-context:12; logistics.direct-supply-command:28
stress_0046,St. Mark Newman Center,Church/Catholic center group,Jake,2026-04-27T06:15:00.000Z,,yall bring jerseys tn?,important,logistics,stress_slang_typo,Slang or typo stress-test message,75,75,12,87,logistics,95,"{""✅"":1}",normalization.alias:4; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; question.event-context:8
stress_0047,Pre-Med Service Crew,Pre-med volunteering group,Lena,2026-04-27T06:19:00.000Z,msg_02901,bring white and dark jerseys,important,logistics,stress_slang_typo,Slang or typo stress-test message,53,53,8,61,logistics,64,"{""👀"":1}",logistics.supplies:25; logistics.direct-supply-command:28
stress_0048,Senior Design Lab,Engineering lab/project team,Nate,2026-04-27T06:23:00.000Z,,need jerseys b4 game,important,logistics,stress_slang_typo,Slang or typo stress-test message,79,79,0,79,request,100,{},normalization.alias:4; request.concrete-need:28; logistics.supplies:25; event.social-anchor:12; request.object-action:10
stress_0049,Maple Hall 3,Dorm floor chat,Grace,2026-04-27T06:27:00.000Z,,reservation is at 7:45,important,event,stress_slang_typo,Slang or typo stress-test message,68,68,12,80,event,95,"{""✅"":1}",event.social-anchor:12; event.starts-time:28; time.explicit:12; event.concrete-time:16
stress_0050,Bracket Weekend,Intramural tournament group,Quinn,2026-04-27T06:31:00.000Z,msg_03507,resy at 745,important,event,stress_slang_typo,Slang or typo stress-test message,16,16,8,24,noise,32,"{""✅"":1}",normalization.alias:4; event.social-anchor:12
stress_0051,Arena Concert Run,Concert/festival group,Jordan,2026-04-27T06:35:00.000Z,msg_03659,restaraunt at 8,important,event,stress_slang_typo,Slang or typo stress-test message,16,16,8,24,noise,32,"{""👀"":1}",normalization.alias:4; time.explicit:12
stress_0052,Reservation Roulette,Restaurant/dinner reservation group,Harper,2026-04-27T06:39:00.000Z,,dinner resy 7:45,important,event,stress_slang_typo,Slang or typo stress-test message,72,72,24,96,event,100,"{""📌"":1}",normalization.alias:4; event.social-anchor:12; event.starts-time:28; time.explicit:12; event.concrete-time:16
stress_0053,PCB Spring Break,Spring break/trip planning group,Ava,2026-04-27T06:43:00.000Z,,reservation got pushed to 8,important,event,stress_slang_typo,Slang or typo stress-test message,66,66,30,96,announcement,86,"{""👀"":1,""📌"":1}",event.social-anchor:12; announcement.change:30; change.concrete-context:24
stress_0054,Morning Lift Crew,Gym/workout group,Sam,2026-04-27T06:47:00.000Z,,be at restaurant by 8,important,event,stress_slang_typo,Slang or typo stress-test message,34,34,0,34,event,49,{},event.arrival-departure:34
stress_0055,Ava Birthday Ops,Birthday/event planning group,Tyler,2026-04-27T06:51:00.000Z,,utilities are due Friday,important,deadline,stress_slang_typo,Slang or typo stress-test message,100,100,30,100,deadline,100,"{""✅"":1,""📌"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0056,Pledge Class 28,Fraternity pledge chat,Logan,2026-04-27T06:55:00.000Z,,utilities due fri,important,deadline,stress_slang_typo,Slang or typo stress-test message,97,97,20,100,deadline,100,"{""✅"":1,""👀"":1}",normalization.alias:4; deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
stress_0057,Kappa Event Crew,Sorority event planning chat,Ava,2026-04-27T06:59:00.000Z,,wifi bill due tmr,important,deadline,stress_slang_typo,Slang or typo stress-test message,98,98,8,100,deadline,100,"{""👀"":1}",normalization.alias:4; deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
stress_0058,Downtown Survivors,College friend group,Ava,2026-04-27T07:03:00.000Z,,rent due tmrw,important,deadline,stress_slang_typo,Slang or typo stress-test message,98,98,0,98,deadline,100,{},normalization.alias:4; deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
stress_0059,Campus Volunteer Board,Student organization/club,Olivia,2026-04-27T07:07:00.000Z,msg_00632,venmo utilities by friday,important,deadline,stress_slang_typo,Slang or typo stress-test message,100,100,30,100,deadline,100,"{""👀"":1,""📌"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0060,Club Soccer,Sports team,Jordan,2026-04-27T07:11:00.000Z,msg_00722,send rent money tn,important,deadline,stress_slang_typo,Slang or typo stress-test message,48,48,0,48,deadline,78,{},normalization.alias:4; deadline.payment:18; time.relative:8; deadline.date-context:18
stress_0061,Basement Set Team,DJ/promoter group,Olivia,2026-04-27T07:15:00.000Z,,volunteer shift starts at 11,important,event,stress_slang_typo,Slang or typo stress-test message,64,64,20,84,event,75,"{""✅"":1,""👀"":1}",event.starts-time:28; event.meeting-time:24; time.explicit:12
stress_0062,Econ 302 Project,Group project/class chat,Olivia,2026-04-27T07:19:00.000Z,,shift starts 11,important,event,stress_slang_typo,Slang or typo stress-test message,0,0,8,8,noise,24,"{""✅"":1,""👀"":1}",noise.vague-short:-12
stress_0063,Lot 14 Tailgate,Tailgate/party planning chat,Cam,2026-04-27T07:23:00.000Z,,table shift at 11,important,event,stress_slang_typo,Slang or typo stress-test message,36,36,0,36,event,58,{},event.meeting-time:24; time.explicit:12
stress_0064,Apartment 4B,Apartment/roommate chat,Noah,2026-04-27T07:27:00.000Z,,vol shift moved thurs,important,event,stress_slang_typo,Slang or typo stress-test message,79,79,8,87,announcement,100,"{""👀"":1}",normalization.alias:4; announcement.change:30; time.weekday:7; change.concrete-context:24; announcement.date-context:14
stress_0065,The Big One,Large chaotic general social chat,Nate,2026-04-27T07:31:00.000Z,,tabling starts at noon,important,event,stress_slang_typo,Slang or typo stress-test message,80,80,12,92,event,100,"{""✅"":1}",event.social-anchor:12; event.starts-time:28; time.explicit:12; event.concrete-time:16; domain.action-time:12
stress_0066,Rush Week Leads,Recruitment logistics chat,Nate,2026-04-27T07:35:00.000Z,,gbm at 7,important,event,stress_slang_typo,Slang or typo stress-test message,88,88,12,100,event,100,"{""✅"":1}",normalization.alias:4; event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8
stress_0067,Formal Bus 2,Event transportation chat,Lena,2026-04-27T07:39:00.000Z,,need one more for the Uber,important,logistics,stress_slang_typo,Slang or typo stress-test message,78,78,0,78,logistics,98,{},request.concrete-need:28; logistics.transport:20; logistics.uber-count:20; request.object-action:10
stress_0068,Intramural Hoops,Sports pickup team,Noah,2026-04-27T07:43:00.000Z,,need 1 more for uber,important,logistics,stress_slang_typo,Slang or typo stress-test message,78,78,12,90,logistics,98,"{""✅"":1}",request.concrete-need:28; logistics.transport:20; logistics.uber-count:20; request.object-action:10
stress_0069,House Dinner Crew,Food/social planning chat,Quinn,2026-04-27T07:47:00.000Z,,need one more for lyft,important,logistics,stress_slang_typo,Slang or typo stress-test message,78,78,30,100,logistics,98,"{""👀"":1,""📌"":1}",request.concrete-need:28; logistics.transport:20; logistics.uber-count:20; request.object-action:10
stress_0070,Weekend Festival Run,Festival/social trip chat,Tessa,2026-04-27T07:51:00.000Z,,got space in uber?,important,logistics,stress_slang_typo,Slang or typo stress-test message,30,30,0,30,logistics,56,{},logistics.transport:20; question.intent:10
stress_0071,St. Mark Newman Center,Church/Catholic center group,Noah,2026-04-27T07:55:00.000Z,,who has room in car,important,logistics,stress_slang_typo,Slang or typo stress-test message,38,38,18,56,logistics,67,"{""✅"":1,""👀"":1}",logistics.transport:20; question.intent:10; question.event-context:8
stress_0072,Pre-Med Service Crew,Pre-med volunteering group,Olivia,2026-04-27T07:59:00.000Z,,need one more car,important,logistics,stress_slang_typo,Slang or typo stress-test message,78,78,20,98,logistics,98,"{""✅"":1,""👀"":1}",request.concrete-need:28; logistics.transport:20; logistics.uber-count:20; request.object-action:10
stress_0073,Senior Design Lab,Engineering lab/project team,Lena,2026-04-27T08:03:00.000Z,,pset due tn,important,deadline,stress_slang_typo,Repeated variant of problem set is due tonight,100,100,24,100,deadline,100,"{""📌"":1}",normalization.alias:4; deadline.explicit:32; deadline.payment:18; event.social-anchor:12; time.relative:8; deadline.date-context:18; deadline.object-context:18; event.concrete-time:16
stress_0074,Maple Hall 3,Dorm floor chat,Ava,2026-04-27T08:07:00.000Z,msg_03288,new room is 204 for tonight,important,announcement,stress_slang_typo,Repeated variant of meeting moved to room 204 tonight,63,63,12,75,announcement,67,"{""✅"":1}",time.relative:8; announcement.room-location-update:55
stress_0075,Bracket Weekend,Intramural tournament group,Maya,2026-04-27T08:11:00.000Z,,bring both jersies tmr,important,logistics,stress_slang_typo,Repeated variant of bring both jerseys tomorrow,85,85,12,97,logistics,100,"{""✅"":1}",normalization.alias:4; logistics.supplies:25; time.relative:8; logistics.supply-context:12; logistics.direct-supply-command:28; structure.concrete-details:8
stress_0076,Arena Concert Run,Concert/festival group,Nate,2026-04-27T08:15:00.000Z,msg_03674,got space in uber?,important,logistics,stress_slang_typo,Repeated variant of need one more for the Uber,30,30,18,48,logistics,56,"{""📌"":1}",logistics.transport:20; question.intent:10
stress_0077,Reservation Roulette,Restaurant/dinner reservation group,Zoe,2026-04-27T08:19:00.000Z,,prac moved inside,important,announcement,stress_slang_typo,Repeated variant of practice moved indoors,82,82,20,100,announcement,100,"{""✅"":1,""👀"":1}",normalization.alias:4; event.social-anchor:12; announcement.change:30; domain.action-time:12; change.concrete-context:24
stress_0078,PCB Spring Break,Spring break/trip planning group,Tyler,2026-04-27T08:23:00.000Z,,we're in 204 now,important,announcement,stress_slang_typo,Repeated variant of meeting moved to room 204 tonight,47,47,8,55,announcement,62,"{""👀"":1}",normalization.alias:4; announcement.room-location-update:55; noise.vague-short:-12
stress_0079,Morning Lift Crew,Gym/workout group,Riley,2026-04-27T08:27:00.000Z,,vol shift moved thurs,important,event,stress_slang_typo,Repeated variant of volunteer shift starts at 11,79,79,8,87,announcement,100,"{""👀"":1}",normalization.alias:4; announcement.change:30; time.weekday:7; change.concrete-context:24; announcement.date-context:14
stress_0080,Ava Birthday Ops,Birthday/event planning group,Jordan,2026-04-27T08:31:00.000Z,,venmo utilities by friday,important,deadline,stress_slang_typo,Repeated variant of utilities are due Friday,100,100,30,100,deadline,100,"{""✅"":1,""👀"":1,""📌"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0081,Pledge Class 28,Fraternity pledge chat,Logan,2026-04-27T08:35:00.000Z,,can someone bring spkrs,important,request,stress_slang_typo,Repeated variant of can someone bring speakers to the pregame,100,100,12,100,request,100,"{""✅"":1}",normalization.alias:4; request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10
stress_0082,Kappa Event Crew,Sorority event planning chat,Riley,2026-04-27T08:39:00.000Z,,need driverz tonight,important,logistics,stress_slang_typo,Repeated variant of need sober drivers tonight,82,82,8,90,request,100,"{""👀"":1}",normalization.alias:4; request.concrete-need:28; logistics.transport:20; time.relative:8; request.urgent-tonight:12; request.object-action:10
stress_0083,Downtown Survivors,College friend group,Logan,2026-04-27T08:43:00.000Z,,need driverz tonight,important,logistics,stress_slang_typo,Repeated variant of need sober drivers tonight,82,82,0,82,request,100,{},normalization.alias:4; request.concrete-need:28; logistics.transport:20; time.relative:8; request.urgent-tonight:12; request.object-action:10
stress_0084,Campus Volunteer Board,Student organization/club,Cam,2026-04-27T08:47:00.000Z,,send formal money by midnight,important,deadline,stress_slang_typo,Repeated variant of formal tickets are due by midnight tomorrow,100,100,8,100,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; event.social-anchor:12; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8
stress_0085,Club Soccer,Sports team,Bella,2026-04-27T08:51:00.000Z,,need jerseys b4 game,important,logistics,stress_slang_typo,Repeated variant of bring both jerseys tomorrow,79,79,8,87,request,100,"{""👀"":1}",normalization.alias:4; request.concrete-need:28; logistics.supplies:25; event.social-anchor:12; request.object-action:10
stress_0086,Basement Set Team,DJ/promoter group,Maya,2026-04-27T08:55:00.000Z,,need one more car,important,logistics,stress_slang_typo,Repeated variant of need one more for the Uber,78,78,0,78,logistics,98,{},request.concrete-need:28; logistics.transport:20; logistics.uber-count:20; request.object-action:10
stress_0087,Econ 302 Project,Group project/class chat,Cam,2026-04-27T08:59:00.000Z,,soundcheck 5 doors 8,important,event,stress_slang_typo,"Repeated variant of soundcheck at 5, doors at 8",62,62,0,62,event,67,{},event.social-anchor:12; event.compact-production-times:50
stress_0088,Lot 14 Tailgate,Tailgate/party planning chat,Drew,2026-04-27T09:03:00.000Z,,dinner resy 7:45,important,event,stress_slang_typo,Repeated variant of reservation is at 7:45,72,72,20,92,event,100,"{""✅"":1,""👀"":1}",normalization.alias:4; event.social-anchor:12; event.starts-time:28; time.explicit:12; event.concrete-time:16
stress_0089,Apartment 4B,Apartment/roommate chat,Logan,2026-04-27T09:07:00.000Z,,need jerseys b4 game,important,logistics,stress_slang_typo,Repeated variant of bring both jerseys tomorrow,79,79,8,87,request,100,"{""👀"":1}",normalization.alias:4; request.concrete-need:28; logistics.supplies:25; event.social-anchor:12; request.object-action:10
stress_0090,The Big One,Large chaotic general social chat,Mia,2026-04-27T09:11:00.000Z,,formal tix due midnight tmr,important,deadline,stress_slang_typo,Repeated variant of formal tickets are due by midnight tomorrow,100,100,8,100,deadline,100,"{""👀"":1}",normalization.alias:4; deadline.explicit:32; deadline.payment:18; event.social-anchor:12; time.relative:8; time.explicit:12; deadline.date-context:18; deadline.object-context:18; event.concrete-time:16; structure.concrete-details:8
stress_0091,Rush Week Leads,Recruitment logistics chat,Lena,2026-04-27T09:15:00.000Z,,meeting got moved to rm 204,important,announcement,stress_slang_typo,Repeated variant of meeting moved to room 204 tonight,100,100,30,100,announcement,100,"{""✅"":1,""👀"":1,""📌"":1}",normalization.alias:4; event.social-anchor:12; announcement.change:30; domain.action-time:12; change.concrete-context:24; announcement.room-location-update:55; structure.concrete-details:8
stress_0092,Formal Bus 2,Event transportation chat,Harper,2026-04-27T09:19:00.000Z,,bring white and dark jerseys,important,logistics,stress_slang_typo,Repeated variant of bring both jerseys tomorrow,53,53,8,61,logistics,64,"{""👀"":1}",logistics.supplies:25; logistics.direct-supply-command:28
stress_0093,Intramural Hoops,Sports pickup team,Sam,2026-04-27T09:23:00.000Z,,moved indoors bc rain,important,announcement,stress_slang_typo,Repeated variant of practice moved indoors,58,58,12,70,announcement,83,"{""✅"":1}",normalization.alias:4; announcement.change:30; change.concrete-context:24
stress_0094,House Dinner Crew,Food/social planning chat,Grace,2026-04-27T09:27:00.000Z,,need drvrs for formal,important,logistics,stress_slang_typo,Repeated variant of need sober drivers tonight,74,74,8,82,request,100,"{""👀"":1}",normalization.alias:4; request.concrete-need:28; logistics.transport:20; event.social-anchor:12; request.object-action:10
stress_0095,Weekend Festival Run,Festival/social trip chat,Jake,2026-04-27T09:31:00.000Z,,canvas closes tn,important,deadline,stress_slang_typo,Repeated variant of problem set is due tonight,98,98,0,98,deadline,100,{},normalization.alias:4; deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
stress_0096,St. Mark Newman Center,Church/Catholic center group,Lena,2026-04-27T09:35:00.000Z,,restaraunt at 8,important,event,stress_slang_typo,Repeated variant of reservation is at 7:45,16,16,8,24,noise,32,"{""✅"":1}",normalization.alias:4; time.explicit:12
stress_0097,Pre-Med Service Crew,Pre-med volunteering group,Lena,2026-04-27T09:39:00.000Z,,hw due by midnite,important,deadline,stress_slang_typo,Repeated variant of problem set is due tonight,100,100,0,100,deadline,100,{},normalization.alias:4; deadline.explicit:32; deadline.payment:18; time.explicit:12; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0098,Senior Design Lab,Engineering lab/project team,Harper,2026-04-27T09:43:00.000Z,,anyone got speakers for preg?,important,request,stress_slang_typo,Repeated variant of can someone bring speakers to the pregame,67,67,12,79,request,84,"{""✅"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; question.event-context:8
stress_0099,Maple Hall 3,Dorm floor chat,Tyler,2026-04-27T09:47:00.000Z,,need driverz tonight,important,logistics,stress_slang_typo,Repeated variant of need sober drivers tonight,82,82,20,100,request,100,"{""✅"":1,""👀"":1}",normalization.alias:4; request.concrete-need:28; logistics.transport:20; time.relative:8; request.urgent-tonight:12; request.object-action:10
stress_0100,Bracket Weekend,Intramural tournament group,Nate,2026-04-27T09:51:00.000Z,,formal tickets due by midnite tmrw,important,deadline,stress_slang_typo,Repeated variant of formal tickets are due by midnight tomorrow,100,100,24,100,deadline,100,"{""📌"":1}",normalization.alias:4; deadline.explicit:32; deadline.payment:18; event.social-anchor:12; time.relative:8; time.explicit:12; deadline.date-context:18; deadline.object-context:18; event.concrete-time:16; structure.concrete-details:8
stress_0101,Arena Concert Run,Concert/festival group,Tessa,2026-04-27T09:55:00.000Z,,last day for formal tix is tmr,important,deadline,stress_slang_typo,Repeated variant of formal tickets are due by midnight tomorrow,100,100,12,100,deadline,100,"{""✅"":1}",normalization.alias:4; deadline.explicit:32; deadline.payment:18; event.social-anchor:12; time.relative:8; deadline.date-context:18; deadline.object-context:18; event.concrete-time:16; structure.concrete-details:8
stress_0102,Reservation Roulette,Restaurant/dinner reservation group,Tyler,2026-04-27T09:59:00.000Z,,set times posted doors at 8,important,event,stress_slang_typo,"Repeated variant of soundcheck at 5, doors at 8",100,100,20,100,announcement,100,"{""✅"":1,""👀"":1}",event.social-anchor:12; event.starts-time:28; announcement.change:30; time.explicit:12; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14; structure.concrete-details:8
stress_0103,PCB Spring Break,Spring break/trip planning group,Mason,2026-04-27T10:03:00.000Z,,who has room in car,important,logistics,stress_slang_typo,Repeated variant of need one more for the Uber,38,38,0,38,logistics,67,{},logistics.transport:20; question.intent:10; question.event-context:8
stress_0104,Morning Lift Crew,Gym/workout group,Ava,2026-04-27T10:07:00.000Z,,restaraunt at 8,important,event,stress_slang_typo,Repeated variant of reservation is at 7:45,16,16,8,24,noise,32,"{""👀"":1}",normalization.alias:4; time.explicit:12
stress_0105,Ava Birthday Ops,Birthday/event planning group,Ava,2026-04-27T10:11:00.000Z,,table shift at 11,important,event,stress_slang_typo,Repeated variant of volunteer shift starts at 11,36,36,8,44,event,58,"{""👀"":1}",event.meeting-time:24; time.explicit:12
stress_0106,Pledge Class 28,Fraternity pledge chat,Tyler,2026-04-27T10:15:00.000Z,,be at restaurant by 8,important,event,stress_slang_typo,Repeated variant of reservation is at 7:45,34,34,8,42,event,49,"{""👀"":1}",event.arrival-departure:34
stress_0107,Kappa Event Crew,Sorority event planning chat,Maya,2026-04-27T10:19:00.000Z,,bring jersey tmrw,important,logistics,stress_slang_typo,Repeated variant of bring both jerseys tomorrow,77,77,12,89,logistics,96,"{""✅"":1}",normalization.alias:4; logistics.supplies:25; time.relative:8; logistics.supply-context:12; logistics.direct-supply-command:28
stress_0108,Downtown Survivors,College friend group,Sophia,2026-04-27T10:23:00.000Z,,prac moved inside,important,announcement,stress_slang_typo,Repeated variant of practice moved indoors,82,82,8,90,announcement,100,"{""👀"":1}",normalization.alias:4; event.social-anchor:12; announcement.change:30; domain.action-time:12; change.concrete-context:24
stress_0109,Campus Volunteer Board,Student organization/club,Cam,2026-04-27T10:27:00.000Z,,formal tickets due by midnite tmrw,important,deadline,stress_slang_typo,Repeated variant of formal tickets are due by midnight tomorrow,100,100,0,100,deadline,100,{},normalization.alias:4; deadline.explicit:32; deadline.payment:18; event.social-anchor:12; time.relative:8; time.explicit:12; deadline.date-context:18; deadline.object-context:18; event.concrete-time:16; structure.concrete-details:8
stress_0110,Club Soccer,Sports team,Cam,2026-04-27T10:31:00.000Z,,who can sober drive tn,important,logistics,stress_slang_typo,Repeated variant of need sober drivers tonight,96,96,30,100,logistics,100,"{""✅"":1,""📌"":1}",normalization.alias:4; request.can-someone:24; logistics.transport:20; time.relative:8; question.intent:10; logistics.transport-question:12; request.object-action:10; structure.concrete-details:8
stress_0111,Basement Set Team,DJ/promoter group,Maya,2026-04-27T10:35:00.000Z,,practice is indoors tn,important,announcement,stress_slang_typo,Repeated variant of practice moved indoors,100,100,12,100,announcement,100,"{""✅"":1}",normalization.alias:4; event.social-anchor:12; announcement.change:30; time.relative:8; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14; structure.concrete-details:8
stress_0112,Econ 302 Project,Group project/class chat,Maya,2026-04-27T10:39:00.000Z,,utilities due fri,important,deadline,stress_slang_typo,Repeated variant of utilities are due Friday,97,97,0,97,deadline,100,{},normalization.alias:4; deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
stress_0113,Lot 14 Tailgate,Tailgate/party planning chat,Ethan,2026-04-27T10:43:00.000Z,,canvas closes tn,important,deadline,stress_slang_typo,Repeated variant of problem set is due tonight,98,98,8,100,deadline,100,"{""👀"":1}",normalization.alias:4; deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
stress_0114,Apartment 4B,Apartment/roommate chat,Marcus,2026-04-27T10:47:00.000Z,,yall bring jerseys tn?,important,logistics,stress_slang_typo,Repeated variant of bring both jerseys tomorrow,75,75,20,95,logistics,95,"{""✅"":1,""👀"":1}",normalization.alias:4; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; question.event-context:8
stress_0115,The Big One,Large chaotic general social chat,Jake,2026-04-27T10:51:00.000Z,,turn in assn by 12,important,deadline,stress_slang_typo,Repeated variant of problem set is due tonight,90,90,0,90,deadline,100,{},normalization.alias:4; deadline.explicit:32; deadline.payment:18; deadline.date-context:18; deadline.object-context:18
stress_0116,Rush Week Leads,Recruitment logistics chat,Cam,2026-04-27T10:55:00.000Z,,sc at 5 doors 8,important,event,stress_slang_typo,"Repeated variant of soundcheck at 5, doors at 8",100,100,12,100,event,100,"{""✅"":1}",normalization.alias:4; event.social-anchor:12; event.starts-time:28; event.compact-production-times:50; time.explicit:12; event.concrete-time:16; domain.action-time:12
stress_0117,Formal Bus 2,Event transportation chat,Luke,2026-04-27T10:59:00.000Z,,doors got pushed to 8,important,event,stress_slang_typo,"Repeated variant of soundcheck at 5, doors at 8",66,66,0,66,announcement,86,{},event.social-anchor:12; announcement.change:30; change.concrete-context:24
stress_0118,Intramural Hoops,Sports pickup team,Quinn,2026-04-27T11:03:00.000Z,,venmo utilities by friday,important,deadline,stress_slang_typo,Repeated variant of utilities are due Friday,100,100,30,100,deadline,100,"{""👀"":1,""📌"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0119,House Dinner Crew,Food/social planning chat,Luke,2026-04-27T11:07:00.000Z,,doors got pushed to 8,important,event,stress_slang_typo,"Repeated variant of soundcheck at 5, doors at 8",66,66,0,66,announcement,86,{},event.social-anchor:12; announcement.change:30; change.concrete-context:24
stress_0120,Weekend Festival Run,Festival/social trip chat,Olivia,2026-04-27T11:11:00.000Z,,anyone got speakers for preg?,important,request,stress_slang_typo,Repeated variant of can someone bring speakers to the pregame,67,67,12,79,request,84,"{""✅"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; question.event-context:8
stress_0121,St. Mark Newman Center,Church/Catholic center group,Luke,2026-04-27T11:15:00.000Z,msg_02877,chapter at 6,important,event,stress_domain_language,Domain language stress test: fraternity,76,76,30,100,event,100,"{""👀"":1,""📌"":1}",event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12
stress_0122,Pre-Med Service Crew,Pre-med volunteering group,Chris,2026-04-27T11:19:00.000Z,,risk needs sober drivers by 9,important,logistics,stress_domain_language,Domain language stress test: fraternity,50,50,18,68,logistics,63,"{""✅"":1,""📌"":1}",logistics.transport:20; logistics.sober-drivers:30
stress_0123,Senior Design Lab,Engineering lab/project team,Jake,2026-04-27T11:23:00.000Z,,pledges meet at the house by 8,important,event,stress_domain_language,Domain language stress test: fraternity,0,0,8,8,noise,24,"{""👀"":1}",
stress_0124,Maple Hall 3,Dorm floor chat,Lena,2026-04-27T11:27:00.000Z,,wristbands close at midnight,important,deadline,stress_domain_language,Domain language stress test: fraternity,100,100,8,100,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; time.explicit:12; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0125,Bracket Weekend,Intramural tournament group,Tessa,2026-04-27T11:31:00.000Z,,lineup posted at noon,important,announcement,stress_domain_language,Domain language stress test: fraternity,100,100,12,100,announcement,100,"{""✅"":1}",event.social-anchor:12; event.starts-time:28; announcement.change:30; time.explicit:12; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14
stress_0126,Arena Concert Run,Concert/festival group,Tessa,2026-04-27T11:35:00.000Z,,bid day forms due tonight,important,deadline,stress_domain_language,Domain language stress test: sorority,100,100,20,100,deadline,100,"{""✅"":1,""👀"":1}",deadline.explicit:32; deadline.payment:18; event.social-anchor:12; time.relative:8; deadline.date-context:18; deadline.object-context:18; event.concrete-time:16; structure.concrete-details:8
stress_0127,Reservation Roulette,Restaurant/dinner reservation group,Nate,2026-04-27T11:39:00.000Z,,wear white for recruitment at 6,important,event,stress_domain_language,Domain language stress test: sorority,60,60,8,68,event,100,"{""👀"":1}",event.social-anchor:12; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8
stress_0128,PCB Spring Break,Spring break/trip planning group,Nick,2026-04-27T11:43:00.000Z,,sisterhood moved to room 310,important,announcement,stress_domain_language,Domain language stress test: sorority,100,100,24,100,announcement,100,"{""📌"":1}",event.social-anchor:12; announcement.change:30; domain.action-time:12; change.concrete-context:24; announcement.room-location-update:55; structure.concrete-details:8
stress_0129,Morning Lift Crew,Gym/workout group,Maya,2026-04-27T11:47:00.000Z,,need two people for philanthropy check in,important,request,stress_domain_language,Domain language stress test: sorority,50,50,12,62,request,81,"{""✅"":1}",request.concrete-need:28; event.social-anchor:12; request.help-needed:10
stress_0130,Ava Birthday Ops,Birthday/event planning group,Tessa,2026-04-27T11:51:00.000Z,,signup closes tomorrow,important,deadline,stress_domain_language,Domain language stress test: sorority,94,94,8,100,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
stress_0131,Pledge Class 28,Fraternity pledge chat,Ava,2026-04-27T11:55:00.000Z,,doors got pushed to 8,important,announcement,stress_domain_language,Domain language stress test: dj,66,66,12,78,announcement,86,"{""✅"":1}",event.social-anchor:12; announcement.change:30; change.concrete-context:24
stress_0132,Kappa Event Crew,Sorority event planning chat,Chris,2026-04-27T11:59:00.000Z,,load in at 6,important,event,stress_domain_language,Domain language stress test: dj,68,68,30,98,event,95,"{""👀"":1,""📌"":1}",event.social-anchor:12; event.starts-time:28; time.explicit:12; event.concrete-time:16
stress_0133,Downtown Survivors,College friend group,Ethan,2026-04-27T12:03:00.000Z,,guest list closes tn,important,deadline,stress_domain_language,Domain language stress test: dj,62,62,0,62,deadline,83,{},normalization.alias:4; deadline.explicit:32; time.relative:8; deadline.date-context:18
