id,groupName,groupType,username,createdAt,replyTo,text,expectedImportance,expectedCategory,scenarioTag,notes,baseScoreBeforeReactions,baseScore,reactionBoost,finalScore,signalCategory,signalConfidence,reactionCounts,matchedRules
msg_01749,The Big One,Large chaotic general social chat,Drew,2026-04-21T07:26:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_01791,The Big One,Large chaotic general social chat,Noah,2026-04-21T09:32:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,12,100,request,100,"{""✅"":1,""😂"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_01823,Rush Week Leads,Recruitment logistics chat,Sam,2026-04-21T11:08:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""❓"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_01837,Rush Week Leads,Recruitment logistics chat,Olivia,2026-04-21T11:50:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""👀"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_01862,Rush Week Leads,Recruitment logistics chat,Nate,2026-04-21T13:04:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_01872,Rush Week Leads,Recruitment logistics chat,Olivia,2026-04-21T13:33:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,20,95,logistics,79,"{""👀"":1,""✅"":1,""😂"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_01880,Rush Week Leads,Recruitment logistics chat,Marcus,2026-04-21T13:59:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""❓"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_01886,Rush Week Leads,Recruitment logistics chat,Nate,2026-04-21T14:15:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,12,100,request,100,"{""✅"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_01890,Rush Week Leads,Recruitment logistics chat,Marcus,2026-04-21T14:28:00.000Z,,I could drive tomorrow,maybe,logistics,availability,Ambiguous message that may be useful in context,50,50,16,66,logistics,71,"{""❓"":1,""👀"":1}",logistics.transport:20; commitment.availability:22; time.relative:8
msg_01892,Rush Week Leads,Recruitment logistics chat,Noah,2026-04-21T14:34:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_01933,Rush Week Leads,Recruitment logistics chat,Olivia,2026-04-21T16:37:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_01950,Rush Week Leads,Recruitment logistics chat,Jake,2026-04-21T17:27:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""👀"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_01969,Rush Week Leads,Recruitment logistics chat,Grace,2026-04-21T18:24:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02010,Formal Bus 2,Event transportation chat,Lena,2026-04-21T20:29:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,12,87,logistics,79,"{""✅"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02013,Formal Bus 2,Event transportation chat,Mia,2026-04-21T20:38:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""👀"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02045,Formal Bus 2,Event transportation chat,Logan,2026-04-21T22:14:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""❓"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02059,Formal Bus 2,Event transportation chat,Noah,2026-04-21T22:56:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02117,Formal Bus 2,Event transportation chat,Harper,2026-04-22T01:50:00.000Z,,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,12,65,logistics,64,"{""✅"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_02121,Formal Bus 2,Event transportation chat,Riley,2026-04-22T02:02:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""👀"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02141,Formal Bus 2,Event transportation chat,Mia,2026-04-22T03:00:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02175,Intramural Hoops,Sports pickup team,Olivia,2026-04-22T04:42:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02180,Intramural Hoops,Sports pickup team,Grace,2026-04-22T04:57:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02200,Intramural Hoops,Sports pickup team,Luke,2026-04-22T05:57:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02362,House Dinner Crew,Food/social planning chat,Luke,2026-04-22T14:04:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,"{""😂"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02365,House Dinner Crew,Food/social planning chat,Zoe,2026-04-22T14:14:00.000Z,,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,18,71,logistics,64,"{""❓"":1,""✅"":1,""😂"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_02372,House Dinner Crew,Food/social planning chat,Harper,2026-04-22T14:35:00.000Z,msg_02361,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,"{""😂"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02403,House Dinner Crew,Food/social planning chat,Nate,2026-04-22T16:07:00.000Z,msg_02377,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""👀"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02424,House Dinner Crew,Food/social planning chat,Mia,2026-04-22T17:11:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02438,House Dinner Crew,Food/social planning chat,Grace,2026-04-22T17:53:00.000Z,msg_02346,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02445,House Dinner Crew,Food/social planning chat,Lena,2026-04-22T18:14:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""❓"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02452,House Dinner Crew,Food/social planning chat,Harper,2026-04-22T18:34:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""❓"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02476,House Dinner Crew,Food/social planning chat,Mia,2026-04-22T19:46:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""❓"":1,""😂"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02502,House Dinner Crew,Food/social planning chat,Zoe,2026-04-22T21:03:00.000Z,msg_02461,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,16,69,logistics,64,"{""❓"":1,""👀"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_02527,Weekend Festival Run,Festival/social trip chat,Grace,2026-04-22T22:18:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""❓"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02544,Weekend Festival Run,Festival/social trip chat,Mia,2026-04-22T23:11:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02560,Weekend Festival Run,Festival/social trip chat,Ethan,2026-04-22T23:58:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,12,100,request,100,"{""✅"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02572,Weekend Festival Run,Festival/social trip chat,Quinn,2026-04-23T00:35:00.000Z,,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,18,71,logistics,64,"{""❓"":1,""✅"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_02613,Weekend Festival Run,Festival/social trip chat,Marcus,2026-04-23T02:38:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02646,Weekend Festival Run,Festival/social trip chat,Lena,2026-04-23T04:15:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,16,91,logistics,79,"{""❓"":1,""👀"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02648,Weekend Festival Run,Festival/social trip chat,Lena,2026-04-23T04:23:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,"{""😂"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02672,Weekend Festival Run,Festival/social trip chat,Mason,2026-04-23T05:33:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""❓"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02678,Weekend Festival Run,Festival/social trip chat,Mia,2026-04-23T05:52:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,"{""😂"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02706,St. Mark Newman Center,Church/Catholic center group,Zoe,2026-04-23T07:16:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""❓"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02708,St. Mark Newman Center,Church/Catholic center group,Lena,2026-04-23T07:21:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""❓"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02728,St. Mark Newman Center,Church/Catholic center group,Harper,2026-04-23T08:22:00.000Z,,I could drive tomorrow,maybe,logistics,availability,Ambiguous message that may be useful in context,50,50,16,66,logistics,71,"{""❓"":1,""👀"":1}",logistics.transport:20; commitment.availability:22; time.relative:8
msg_02736,St. Mark Newman Center,Church/Catholic center group,Ethan,2026-04-23T08:45:00.000Z,msg_02724,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""👀"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02742,St. Mark Newman Center,Church/Catholic center group,Harper,2026-04-23T09:03:00.000Z,msg_02713,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02751,St. Mark Newman Center,Church/Catholic center group,Lena,2026-04-23T09:30:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02774,St. Mark Newman Center,Church/Catholic center group,Nate,2026-04-23T10:41:00.000Z,,I could drive tomorrow,maybe,logistics,availability,Ambiguous message that may be useful in context,50,50,18,68,logistics,71,"{""❓"":1,""✅"":1,""😂"":1}",logistics.transport:20; commitment.availability:22; time.relative:8
msg_02794,St. Mark Newman Center,Church/Catholic center group,Harper,2026-04-23T11:39:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,12,100,request,100,"{""✅"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02806,St. Mark Newman Center,Church/Catholic center group,Tessa,2026-04-23T12:17:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,20,95,logistics,79,"{""❓"":1,""✅"":1,""😂"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02807,St. Mark Newman Center,Church/Catholic center group,Jake,2026-04-23T12:18:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""👀"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02830,St. Mark Newman Center,Church/Catholic center group,Luke,2026-04-23T13:29:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,12,87,logistics,79,"{""✅"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02939,Pre-Med Service Crew,Pre-med volunteering group,Marcus,2026-04-23T18:54:00.000Z,,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,18,71,logistics,64,"{""👀"":1,""✅"":1,""😂"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_02943,Pre-Med Service Crew,Pre-med volunteering group,Quinn,2026-04-23T19:06:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""👀"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02977,Pre-Med Service Crew,Pre-med volunteering group,Nate,2026-04-23T20:49:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""❓"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02984,Pre-Med Service Crew,Pre-med volunteering group,Zoe,2026-04-23T21:11:00.000Z,,I could drive tomorrow,maybe,logistics,availability,Ambiguous message that may be useful in context,50,50,16,66,logistics,71,"{""❓"":1,""👀"":1}",logistics.transport:20; commitment.availability:22; time.relative:8
msg_02989,Pre-Med Service Crew,Pre-med volunteering group,Quinn,2026-04-23T21:25:00.000Z,,where are we meeting?,maybe,plan,meeting_question,Ambiguous message that may be useful in context,50,50,18,68,plan,79,"{""❓"":1,""✅"":1}",event.social-anchor:12; plan.leaving-meeting:20; question.intent:10; question.event-context:8
msg_02992,Pre-Med Service Crew,Pre-med volunteering group,Luke,2026-04-23T21:33:00.000Z,,where are we meeting?,maybe,plan,meeting_question,Ambiguous message that may be useful in context,50,50,16,66,plan,79,"{""❓"":1,""👀"":1}",event.social-anchor:12; plan.leaving-meeting:20; question.intent:10; question.event-context:8
msg_03006,Pre-Med Service Crew,Pre-med volunteering group,Quinn,2026-04-23T22:16:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,"{""😂"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03017,Pre-Med Service Crew,Pre-med volunteering group,Olivia,2026-04-23T22:48:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03022,Pre-Med Service Crew,Pre-med volunteering group,Chris,2026-04-23T23:05:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,"{""😂"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03029,Pre-Med Service Crew,Pre-med volunteering group,Luke,2026-04-23T23:24:00.000Z,,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,16,69,logistics,64,"{""❓"":1,""👀"":1,""😂"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_03068,Senior Design Lab,Engineering lab/project team,Nate,2026-04-24T01:23:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""👀"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03086,Senior Design Lab,Engineering lab/project team,Chris,2026-04-24T02:15:00.000Z,msg_03073,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03110,Senior Design Lab,Engineering lab/project team,Nate,2026-04-24T03:29:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""👀"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03154,Senior Design Lab,Engineering lab/project team,Jake,2026-04-24T05:40:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""❓"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03157,Senior Design Lab,Engineering lab/project team,Marcus,2026-04-24T05:49:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03170,Senior Design Lab,Engineering lab/project team,Sophia,2026-04-24T06:27:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""❓"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03174,Senior Design Lab,Engineering lab/project team,Jake,2026-04-24T06:39:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""👀"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03195,Senior Design Lab,Engineering lab/project team,Sophia,2026-04-24T07:43:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""❓"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03197,Senior Design Lab,Engineering lab/project team,Quinn,2026-04-24T07:50:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,12,100,request,100,"{""✅"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03229,Senior Design Lab,Engineering lab/project team,Ava,2026-04-24T09:26:00.000Z,,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,18,71,logistics,64,"{""❓"":1,""✅"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_03245,Maple Hall 3,Dorm floor chat,Tessa,2026-04-24T10:14:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,12,87,logistics,79,"{""✅"":1,""😂"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03251,Maple Hall 3,Dorm floor chat,Maya,2026-04-24T10:32:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,"{""😂"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03274,Maple Hall 3,Dorm floor chat,Nate,2026-04-24T11:41:00.000Z,,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,18,71,logistics,64,"{""❓"":1,""✅"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_03291,Maple Hall 3,Dorm floor chat,Chris,2026-04-24T12:31:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03467,Bracket Weekend,Intramural tournament group,Grace,2026-04-24T21:18:00.000Z,,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,16,69,logistics,64,"{""❓"":1,""👀"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_03475,Bracket Weekend,Intramural tournament group,Nick,2026-04-24T21:43:00.000Z,,where are we meeting?,maybe,plan,meeting_question,Ambiguous message that may be useful in context,50,50,18,68,plan,79,"{""❓"":1,""✅"":1,""😂"":1}",event.social-anchor:12; plan.leaving-meeting:20; question.intent:10; question.event-context:8
msg_03493,Bracket Weekend,Intramural tournament group,Bella,2026-04-24T22:36:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03501,Bracket Weekend,Intramural tournament group,Ava,2026-04-24T23:01:00.000Z,msg_03458,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03503,Bracket Weekend,Intramural tournament group,Noah,2026-04-24T23:08:00.000Z,msg_03462,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03523,Bracket Weekend,Intramural tournament group,Mason,2026-04-25T00:06:00.000Z,,I could drive tomorrow,maybe,logistics,availability,Ambiguous message that may be useful in context,50,50,16,66,logistics,71,"{""❓"":1,""👀"":1}",logistics.transport:20; commitment.availability:22; time.relative:8
msg_03552,Bracket Weekend,Intramural tournament group,Ava,2026-04-25T01:34:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03585,Bracket Weekend,Intramural tournament group,Luke,2026-04-25T03:14:00.000Z,msg_03540,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""❓"":1,""😂"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03595,Bracket Weekend,Intramural tournament group,Zoe,2026-04-25T03:42:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,"{""😂"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03635,Arena Concert Run,Concert/festival group,Maya,2026-04-25T05:43:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03656,Arena Concert Run,Concert/festival group,Noah,2026-04-25T06:45:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03658,Arena Concert Run,Concert/festival group,Nate,2026-04-25T06:53:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,20,95,logistics,79,"{""👀"":1,""✅"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03660,Arena Concert Run,Concert/festival group,Zoe,2026-04-25T06:58:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
