id,groupName,groupType,username,createdAt,replyTo,text,expectedImportance,expectedCategory,scenarioTag,notes,baseScoreBeforeReactions,baseScore,reactionBoost,finalScore,signalCategory,signalConfidence,reactionCounts,matchedRules
msg_01456,Apartment 4B,Apartment/roommate chat,Jake,2026-04-20T16:47:00.000Z,,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,0,53,logistics,64,{},logistics.supplies:25; logistics.direct-supply-command:28
msg_01457,Apartment 4B,Apartment/roommate chat,Olivia,2026-04-20T16:50:00.000Z,,😭😭😭,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,3,3,noise,22,"{""😂"":4,""🔥"":1}",normalization.alias:4; noise.empty:-50; noise.one-word:-18; noise.emoji-only:-35; noise.vague-short:-12
msg_01458,Apartment 4B,Apartment/roommate chat,Marcus,2026-04-20T16:53:00.000Z,msg_01456,lol,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,3,3,noise,22,"{""💀"":1,""🔥"":1}",noise.one-word:-18; noise.laughter:-35; noise.vague-short:-12
msg_01459,Apartment 4B,Apartment/roommate chat,Harper,2026-04-20T16:54:00.000Z,,does anyone have tickets left?,maybe,request,ticket_availability,Ambiguous message that may be useful in context,45,45,0,45,request,77,{},deadline.payment:18; request.can-someone:24; request.ticket-availability:18; question.intent:10; noise.ticket-availability-not-deadline:-25
msg_01460,Apartment 4B,Apartment/roommate chat,Noah,2026-04-20T16:58:00.000Z,,rent is due tmr,important,deadline,rent,Generated important Apartment/roommate chat message,98,98,20,100,deadline,100,"{""✅"":1,""👀"":1}",normalization.alias:4; deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
msg_01461,Apartment 4B,Apartment/roommate chat,Noah,2026-04-20T17:01:00.000Z,,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,0,53,logistics,64,{},logistics.supplies:25; logistics.direct-supply-command:28
msg_01462,Apartment 4B,Apartment/roommate chat,Cam,2026-04-20T17:05:00.000Z,,bro said formal like he owns the place,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},event.social-anchor:12; noise.important-word-joke:-38
msg_01463,Apartment 4B,Apartment/roommate chat,Marcus,2026-04-20T17:08:00.000Z,msg_01444,maintenance is coming at 9am,important,event,maintenance,Generated important Apartment/roommate chat message,12,12,8,20,noise,30,"{""📌"":1}",time.explicit:12
msg_01464,Apartment 4B,Apartment/roommate chat,Bella,2026-04-20T17:11:00.000Z,,formal apology incoming,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
msg_01465,Apartment 4B,Apartment/roommate chat,Noah,2026-04-20T17:14:00.000Z,msg_01457,bro said formal like he owns the place,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},event.social-anchor:12; noise.important-word-joke:-38
msg_01466,Apartment 4B,Apartment/roommate chat,Bella,2026-04-20T17:16:00.000Z,msg_01455,wifi bill due Friday,important,deadline,bill,Generated important Apartment/roommate chat message,93,93,8,100,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
msg_01467,Apartment 4B,Apartment/roommate chat,Mia,2026-04-20T17:20:00.000Z,msg_01462,anyone going out tonight?,maybe,plan,loose_plan,Ambiguous message that may be useful in context,38,38,16,54,plan,67,"{""❓"":1,""👀"":1}",plan.whos-going:20; time.relative:8; question.intent:10
msg_01468,Apartment 4B,Apartment/roommate chat,Jake,2026-04-20T17:22:00.000Z,,can someone grab trash bags,important,request,supplies,Generated important Apartment/roommate chat message,100,100,30,100,request,100,"{""✅"":1,""📌"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10
msg_01469,Apartment 4B,Apartment/roommate chat,Noah,2026-04-20T17:24:00.000Z,,can someone tell Tyler to chill,noise,noise,noise,"Noise, joke, hype, or vague reply",10,10,0,10,noise,25,{},question.intent:10
msg_01470,Apartment 4B,Apartment/roommate chat,Bella,2026-04-20T17:28:00.000Z,,anyone going out tonight?,maybe,plan,loose_plan,Ambiguous message that may be useful in context,38,38,8,46,plan,67,"{""❓"":1}",plan.whos-going:20; time.relative:8; question.intent:10
msg_01471,Apartment 4B,Apartment/roommate chat,Logan,2026-04-20T17:31:00.000Z,,what time is tailgate again,maybe,question,event_question,Ambiguous message that may be useful in context,30,30,18,48,question,64,"{""❓"":1,""✅"":1}",event.social-anchor:12; question.intent:10; question.event-context:8
msg_01472,Apartment 4B,Apartment/roommate chat,Jake,2026-04-20T17:34:00.000Z,msg_01467,maintenance is coming at 9am,important,event,maintenance,Generated important Apartment/roommate chat message,12,12,8,20,noise,30,"{""👀"":1}",time.explicit:12
msg_01473,Apartment 4B,Apartment/roommate chat,Riley,2026-04-20T17:37:00.000Z,,can someone tell Tyler to chill,noise,noise,noise,"Noise, joke, hype, or vague reply",10,10,0,10,noise,25,{},question.intent:10
msg_01474,Apartment 4B,Apartment/roommate chat,Logan,2026-04-20T17:41:00.000Z,,maintenance is coming at 9am,important,event,maintenance,Generated important Apartment/roommate chat message,12,12,8,20,noise,30,"{""👀"":1}",time.explicit:12
msg_01475,Apartment 4B,Apartment/roommate chat,Jake,2026-04-20T17:43:00.000Z,,who up,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24; noise.casual-question:-14; noise.vague-short:-12
msg_01476,Apartment 4B,Apartment/roommate chat,Cam,2026-04-20T17:47:00.000Z,,maintenance is coming at 9am,important,event,maintenance,Generated important Apartment/roommate chat message,12,12,8,20,noise,30,"{""✅"":1}",time.explicit:12
msg_01477,Apartment 4B,Apartment/roommate chat,Cam,2026-04-20T17:48:00.000Z,,cleaning inspection moved to Thursday,important,announcement,inspection,Generated important Apartment/roommate chat message,75,75,8,83,announcement,97,"{""👀"":1}",announcement.change:30; time.weekday:7; change.concrete-context:24; announcement.date-context:14
msg_01478,Apartment 4B,Apartment/roommate chat,Marcus,2026-04-20T17:53:00.000Z,,wifi bill due Friday,important,deadline,bill,Generated important Apartment/roommate chat message,93,93,12,100,deadline,100,"{""✅"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
msg_01479,Apartment 4B,Apartment/roommate chat,Cam,2026-04-20T17:56:00.000Z,,I can drive after 10,maybe,logistics,availability,Ambiguous message that may be useful in context,42,42,8,50,logistics,60,"{""👀"":1}",logistics.transport:20; commitment.availability:22
msg_01480,Apartment 4B,Apartment/roommate chat,Sam,2026-04-20T17:59:00.000Z,msg_01474,bro,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_01481,Apartment 4B,Apartment/roommate chat,Ethan,2026-04-20T18:01:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""❓"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_01482,Apartment 4B,Apartment/roommate chat,Zoe,2026-04-20T18:04:00.000Z,,rent is due tomorrow,important,deadline,rent,Generated important Apartment/roommate chat message,94,94,8,100,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
msg_01483,Apartment 4B,Apartment/roommate chat,Bella,2026-04-20T18:08:00.000Z,,9 is crazy,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.important-word-joke:-38; noise.vague-short:-12
msg_01484,Apartment 4B,Apartment/roommate chat,Logan,2026-04-20T18:09:00.000Z,,who all is going Friday?,maybe,plan,attendance_question,Ambiguous message that may be useful in context,37,37,0,37,plan,66,{},plan.whos-going:20; time.weekday:7; question.intent:10
msg_01485,Apartment 4B,Apartment/roommate chat,Mia,2026-04-20T18:14:00.000Z,,rent is due tomorrow,important,deadline,rent,Generated important Apartment/roommate chat message,94,94,30,100,deadline,100,"{""✅"":1,""📌"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
msg_01486,Apartment 4B,Apartment/roommate chat,Marcus,2026-04-20T18:15:00.000Z,,no shot,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24; noise.vague-short:-12
msg_01487,Apartment 4B,Apartment/roommate chat,Marcus,2026-04-20T18:20:00.000Z,,nah,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_01488,Apartment 4B,Apartment/roommate chat,Ethan,2026-04-20T18:23:00.000Z,,who all is going Friday?,maybe,plan,attendance_question,Ambiguous message that may be useful in context,37,37,8,45,plan,66,"{""👀"":1}",plan.whos-going:20; time.weekday:7; question.intent:10
msg_01489,Apartment 4B,Apartment/roommate chat,Cam,2026-04-20T18:24:00.000Z,,can someone tell Tyler to chill,noise,noise,noise,"Noise, joke, hype, or vague reply",10,10,0,10,noise,25,{},question.intent:10
msg_01490,Apartment 4B,Apartment/roommate chat,Noah,2026-04-20T18:27:00.000Z,,does anyone have tickets left?,maybe,request,ticket_availability,Ambiguous message that may be useful in context,45,45,0,45,request,77,{},deadline.payment:18; request.can-someone:24; request.ticket-availability:18; question.intent:10; noise.ticket-availability-not-deadline:-25
msg_01491,Apartment 4B,Apartment/roommate chat,Mia,2026-04-20T18:31:00.000Z,,maintenance is coming at 9am,important,event,maintenance,Generated important Apartment/roommate chat message,12,12,0,12,noise,26,{},time.explicit:12
msg_01492,Apartment 4B,Apartment/roommate chat,Sam,2026-04-20T18:33:00.000Z,msg_01462,lol,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.one-word:-18; noise.laughter:-35; noise.vague-short:-12
msg_01493,Apartment 4B,Apartment/roommate chat,Grace,2026-04-20T18:38:00.000Z,,cleaning inspection moved to Thursday,important,announcement,inspection,Generated important Apartment/roommate chat message,75,75,24,99,announcement,97,"{""📌"":1}",announcement.change:30; time.weekday:7; change.concrete-context:24; announcement.date-context:14
msg_01494,Apartment 4B,Apartment/roommate chat,Olivia,2026-04-20T18:39:00.000Z,,who has the speaker?,maybe,question,item_question,Ambiguous message that may be useful in context,18,18,8,26,question,52,"{""👀"":1,""😂"":1}",question.intent:10; question.event-context:8
msg_01495,Apartment 4B,Apartment/roommate chat,Zoe,2026-04-20T18:43:00.000Z,msg_01481,rush hour traffic sucks,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
msg_01496,Apartment 4B,Apartment/roommate chat,Marcus,2026-04-20T18:46:00.000Z,,wifi bill due Friday,important,deadline,bill,Generated important Apartment/roommate chat message,93,93,24,100,deadline,100,"{""📌"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
msg_01497,Apartment 4B,Apartment/roommate chat,Bella,2026-04-20T18:50:00.000Z,,can someone grab trash bags,important,request,supplies,Generated important Apartment/roommate chat message,100,100,30,100,request,100,"{""👀"":1,""📌"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10
msg_01498,Apartment 4B,Apartment/roommate chat,Sam,2026-04-20T18:51:00.000Z,,lmao,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.one-word:-18; noise.laughter:-35; noise.vague-short:-12
msg_01499,Apartment 4B,Apartment/roommate chat,Jake,2026-04-20T18:54:00.000Z,,fire fit,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24; noise.vague-short:-12
msg_01500,Apartment 4B,Apartment/roommate chat,Marcus,2026-04-20T18:57:00.000Z,,pregame at the house?,maybe,question,event_question,Ambiguous message that may be useful in context,30,30,0,30,question,64,{},event.social-anchor:12; question.intent:10; question.event-context:8
msg_01501,Apartment 4B,Apartment/roommate chat,Olivia,2026-04-20T19:00:00.000Z,,anyone going out tonight?,maybe,plan,loose_plan,Ambiguous message that may be useful in context,38,38,0,38,plan,67,{},plan.whos-going:20; time.relative:8; question.intent:10
msg_01502,Apartment 4B,Apartment/roommate chat,Zoe,2026-04-20T19:03:00.000Z,,meeting my downfall rn,noise,noise,noise,"Noise, joke, hype, or vague reply",26,26,0,26,noise,100,"{""💀"":1}",normalization.alias:4; event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8; noise.hype-only:-24; noise.important-word-joke:-38
msg_01503,Apartment 4B,Apartment/roommate chat,Ethan,2026-04-20T19:08:00.000Z,,lmao,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,8,8,noise,24,"{""🔥"":3,""😂"":2}",noise.one-word:-18; noise.laughter:-35; noise.vague-short:-12
msg_01504,Apartment 4B,Apartment/roommate chat,Ethan,2026-04-20T19:09:00.000Z,msg_01450,maintenance is coming at 9am,important,event,maintenance,Generated important Apartment/roommate chat message,12,12,8,20,noise,30,"{""📌"":1}",time.explicit:12
msg_01505,Apartment 4B,Apartment/roommate chat,Grace,2026-04-20T19:12:00.000Z,,😭😭😭,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},normalization.alias:4; noise.empty:-50; noise.one-word:-18; noise.emoji-only:-35; noise.vague-short:-12
msg_01506,Apartment 4B,Apartment/roommate chat,Riley,2026-04-20T19:15:00.000Z,,where are we meeting?,maybe,plan,meeting_question,Ambiguous message that may be useful in context,50,50,0,50,plan,79,{},event.social-anchor:12; plan.leaving-meeting:20; question.intent:10; question.event-context:8
msg_01507,Apartment 4B,Apartment/roommate chat,Marcus,2026-04-20T19:18:00.000Z,,party animal,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,6,6,noise,23,"{""🔥"":2}",event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38; noise.vague-short:-12
msg_01508,Apartment 4B,Apartment/roommate chat,Drew,2026-04-20T19:22:00.000Z,msg_01491,who up,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24; noise.casual-question:-14; noise.vague-short:-12
msg_01509,Apartment 4B,Apartment/roommate chat,Sam,2026-04-20T19:24:00.000Z,msg_01455,might go downtown later,maybe,noise,vague_plan,Ambiguous message that may be useful in context,12,12,8,20,noise,30,"{""✅"":1}",event.social-anchor:12
msg_01510,Apartment 4B,Apartment/roommate chat,Mia,2026-04-20T19:27:00.000Z,msg_01478,rush hour traffic sucks,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
msg_01511,Apartment 4B,Apartment/roommate chat,Ethan,2026-04-20T19:30:00.000Z,,you had to be there,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24
msg_01512,Apartment 4B,Apartment/roommate chat,Drew,2026-04-20T19:33:00.000Z,,lmao,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.one-word:-18; noise.laughter:-35; noise.vague-short:-12
msg_01513,Apartment 4B,Apartment/roommate chat,Noah,2026-04-20T19:37:00.000Z,msg_01498,maintenance is coming at 9am,important,event,maintenance,Generated important Apartment/roommate chat message,12,12,8,20,noise,30,"{""✅"":1,""👀"":1}",time.explicit:12
msg_01514,Apartment 4B,Apartment/roommate chat,Bella,2026-04-20T19:40:00.000Z,,cleaning inspection moved to Thursday,important,announcement,inspection,Generated important Apartment/roommate chat message,75,75,30,100,announcement,97,"{""✅"":1,""📌"":1}",announcement.change:30; time.weekday:7; change.concrete-context:24; announcement.date-context:14
msg_01515,Apartment 4B,Apartment/roommate chat,Grace,2026-04-20T19:44:00.000Z,msg_01468,9 is crazy,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.important-word-joke:-38; noise.vague-short:-12
msg_01516,Apartment 4B,Apartment/roommate chat,Ethan,2026-04-20T19:47:00.000Z,,can someone grab trash bags,important,request,supplies,Generated important Apartment/roommate chat message,100,100,8,100,request,100,"{""❓"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10
msg_01517,Apartment 4B,Apartment/roommate chat,Cam,2026-04-20T19:50:00.000Z,,yo,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_01518,Apartment 4B,Apartment/roommate chat,Logan,2026-04-20T19:53:00.000Z,,rent is due tomorrow,important,deadline,rent,Generated important Apartment/roommate chat message,94,94,30,100,deadline,100,"{""✅"":1,""📌"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
msg_01519,Apartment 4B,Apartment/roommate chat,Zoe,2026-04-20T19:54:00.000Z,,who has the speaker?,maybe,question,item_question,Ambiguous message that may be useful in context,18,18,8,26,question,52,"{""❓"":1,""😂"":1}",question.intent:10; question.event-context:8
msg_01520,Apartment 4B,Apartment/roommate chat,Harper,2026-04-20T19:58:00.000Z,,maintenance is coming at 9am,important,event,maintenance,Generated important Apartment/roommate chat message,12,12,8,20,noise,30,"{""✅"":1}",time.explicit:12
msg_01521,Apartment 4B,Apartment/roommate chat,Mia,2026-04-20T20:02:00.000Z,,🔥🔥🔥,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},normalization.alias:4; noise.empty:-50; noise.one-word:-18; noise.emoji-only:-35; noise.vague-short:-12
msg_01522,Apartment 4B,Apartment/roommate chat,Cam,2026-04-20T20:04:00.000Z,,🔥🔥🔥,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,6,6,noise,23,"{""🔥"":2,""💀"":1,""😂"":5}",normalization.alias:4; noise.empty:-50; noise.one-word:-18; noise.emoji-only:-35; noise.vague-short:-12
msg_01523,Apartment 4B,Apartment/roommate chat,Ethan,2026-04-20T20:08:00.000Z,,might go downtown later,maybe,noise,vague_plan,Ambiguous message that may be useful in context,12,12,8,20,noise,30,"{""❓"":1,""✅"":1}",event.social-anchor:12
msg_01524,Apartment 4B,Apartment/roommate chat,Ethan,2026-04-20T20:09:00.000Z,,anyone going out tonight?,maybe,plan,loose_plan,Ambiguous message that may be useful in context,38,38,16,54,plan,67,"{""❓"":1,""👀"":1}",plan.whos-going:20; time.relative:8; question.intent:10
msg_01525,Apartment 4B,Apartment/roommate chat,Cam,2026-04-20T20:14:00.000Z,,yo,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_01526,Apartment 4B,Apartment/roommate chat,Grace,2026-04-20T20:16:00.000Z,msg_01474,fire fit,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24; noise.vague-short:-12
msg_01527,Apartment 4B,Apartment/roommate chat,Logan,2026-04-20T20:19:00.000Z,,need bro to retire,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,"{""😂"":1,""💀"":2}",noise.important-word-joke:-38
msg_01528,Apartment 4B,Apartment/roommate chat,Ethan,2026-04-20T20:22:00.000Z,,need bro to retire,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,"{""💀"":1}",noise.important-word-joke:-38
msg_01529,Apartment 4B,Apartment/roommate chat,Marcus,2026-04-20T20:25:00.000Z,msg_01500,fire fit,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24; noise.vague-short:-12
msg_01530,Apartment 4B,Apartment/roommate chat,Logan,2026-04-20T20:27:00.000Z,,party animal,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38; noise.vague-short:-12
msg_01531,Apartment 4B,Apartment/roommate chat,Cam,2026-04-20T20:30:00.000Z,,maintenance is coming at 9am,important,event,maintenance,Generated important Apartment/roommate chat message,12,12,8,20,noise,30,"{""👀"":1,""📌"":1}",time.explicit:12
msg_01532,Apartment 4B,Apartment/roommate chat,Sam,2026-04-20T20:33:00.000Z,,real,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,3,3,noise,22,"{""🔥"":1,""💀"":1,""😂"":1}",noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_01533,Apartment 4B,Apartment/roommate chat,Marcus,2026-04-20T20:37:00.000Z,,I could drive tomorrow,maybe,logistics,availability,Ambiguous message that may be useful in context,50,50,0,50,logistics,71,"{""😂"":1}",logistics.transport:20; commitment.availability:22; time.relative:8
msg_01534,Apartment 4B,Apartment/roommate chat,Olivia,2026-04-20T20:40:00.000Z,,can someone grab trash bags,important,request,supplies,Generated important Apartment/roommate chat message,100,100,8,100,request,100,"{""👀"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10
msg_01535,Apartment 4B,Apartment/roommate chat,Mia,2026-04-20T20:44:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_01536,Apartment 4B,Apartment/roommate chat,Logan,2026-04-20T20:45:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_01537,Apartment 4B,Apartment/roommate chat,Marcus,2026-04-20T20:48:00.000Z,,does anyone have tickets left?,maybe,request,ticket_availability,Ambiguous message that may be useful in context,45,45,0,45,request,77,"{""😂"":1}",deadline.payment:18; request.can-someone:24; request.ticket-availability:18; question.intent:10; noise.ticket-availability-not-deadline:-25
msg_01538,Apartment 4B,Apartment/roommate chat,Drew,2026-04-20T20:52:00.000Z,,can someone grab trash bags,important,request,supplies,Generated important Apartment/roommate chat message,100,100,24,100,request,100,"{""📌"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10
msg_01539,Apartment 4B,Apartment/roommate chat,Marcus,2026-04-20T20:56:00.000Z,,cleaning inspection moved to Thursday,important,announcement,inspection,Generated important Apartment/roommate chat message,75,75,8,83,announcement,97,"{""👀"":1}",announcement.change:30; time.weekday:7; change.concrete-context:24; announcement.date-context:14
msg_01540,Apartment 4B,Apartment/roommate chat,Jake,2026-04-20T20:58:00.000Z,,Friday was insane,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},time.weekday:7; noise.hype-only:-24; noise.important-word-joke:-38
msg_01541,Apartment 4B,Apartment/roommate chat,Olivia,2026-04-20T21:00:00.000Z,,I can drive after 10,maybe,logistics,availability,Ambiguous message that may be useful in context,42,42,0,42,logistics,60,{},logistics.transport:20; commitment.availability:22
msg_01542,Apartment 4B,Apartment/roommate chat,Jake,2026-04-20T21:05:00.000Z,,I can drive after 10,maybe,logistics,availability,Ambiguous message that may be useful in context,42,42,16,58,logistics,60,"{""❓"":1,""👀"":1}",logistics.transport:20; commitment.availability:22
msg_01543,Apartment 4B,Apartment/roommate chat,Cam,2026-04-20T21:08:00.000Z,,bro said formal like he owns the place,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},event.social-anchor:12; noise.important-word-joke:-38
msg_01544,Apartment 4B,Apartment/roommate chat,Logan,2026-04-20T21:09:00.000Z,,that was crazy,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,8,8,noise,24,"{""🔥"":4,""😂"":3,""💀"":1}",noise.hype-only:-24; noise.vague-short:-12
msg_01545,Apartment 4B,Apartment/roommate chat,Logan,2026-04-20T21:13:00.000Z,,rent is due tomorrow,important,deadline,rent,Generated important Apartment/roommate chat message,94,94,12,100,deadline,100,"{""✅"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
msg_01546,Apartment 4B,Apartment/roommate chat,Ethan,2026-04-20T21:17:00.000Z,,rent is due tmr,important,deadline,rent,Generated important Apartment/roommate chat message,98,98,30,100,deadline,100,"{""👀"":1,""📌"":1}",normalization.alias:4; deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
msg_01547,Apartment 4B,Apartment/roommate chat,Zoe,2026-04-20T21:18:00.000Z,,cleaning inspection moved to Thursday,important,announcement,inspection,Generated important Apartment/roommate chat message,75,75,20,95,announcement,97,"{""✅"":1,""👀"":1}",announcement.change:30; time.weekday:7; change.concrete-context:24; announcement.date-context:14
msg_01548,Apartment 4B,Apartment/roommate chat,Zoe,2026-04-20T21:21:00.000Z,,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,18,71,logistics,64,"{""❓"":1,""👀"":1,""✅"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_01549,Apartment 4B,Apartment/roommate chat,Jake,2026-04-20T21:25:00.000Z,,wifi bill due Friday,important,deadline,bill,Generated important Apartment/roommate chat message,93,93,20,100,deadline,100,"{""✅"":1,""👀"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
msg_01550,Apartment 4B,Apartment/roommate chat,Riley,2026-04-20T21:27:00.000Z,,might go downtown later,maybe,noise,vague_plan,Ambiguous message that may be useful in context,12,12,0,12,noise,26,{},event.social-anchor:12
msg_01551,Apartment 4B,Apartment/roommate chat,Drew,2026-04-20T21:31:00.000Z,,fire,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,3,3,noise,22,"{""🔥"":1,""😂"":1,""💀"":1}",noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_01552,Apartment 4B,Apartment/roommate chat,Marcus,2026-04-20T21:34:00.000Z,,does anyone have tickets left?,maybe,request,ticket_availability,Ambiguous message that may be useful in context,45,45,0,45,request,77,{},deadline.payment:18; request.can-someone:24; request.ticket-availability:18; question.intent:10; noise.ticket-availability-not-deadline:-25
msg_01553,Apartment 4B,Apartment/roommate chat,Olivia,2026-04-20T21:36:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""❓"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_01554,Apartment 4B,Apartment/roommate chat,Grace,2026-04-20T21:39:00.000Z,,wifi bill due Friday,important,deadline,bill,Generated important Apartment/roommate chat message,93,93,12,100,deadline,100,"{""✅"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
msg_01555,Apartment 4B,Apartment/roommate chat,Zoe,2026-04-20T21:44:00.000Z,,who has the speaker?,maybe,question,item_question,Ambiguous message that may be useful in context,18,18,0,18,noise,29,{},question.intent:10; question.event-context:8
msg_01556,Apartment 4B,Apartment/roommate chat,Mia,2026-04-20T21:47:00.000Z,,you had to be there,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24
